name = zilien_data_COstrip_11-11-21.csv AND 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC-MS
tstamp = 1636617385.0
backend_name = memory
id = 7
timecol 'time/s' for: 'raw potential / [V]' and 'raw current / [mA]' and 'selector' and '$U_{RHE}$ / [V]' and 'J / [mA cm$^{-2}$]'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M40-x' for: 'M40'
timecol 'M32-x' for: 'M32'
timecol 'M4-x' for: 'M4'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
N_header_lines = 16

time/s,	raw potential / [V],	raw current / [mA],	selector,	$U_{RHE}$ / [V],	J / [mA cm$^{-2}$],	M28-x,	M28,	M18-x,	M18,	M40-x,	M40,	M32-x,	M32,	M4-x,	M4,	M44-x,	M44,	M2-x,	M2
,	,	,	,	,	,	15141.640000104904,	1.037981e-10,	15141.55999994278,	1.313926e-09,	15141.77999997139,	2.142594e-12,	15141.710000038147,	2.602439e-10,	15141.490000009537,	1.807138e-08,	15141.859999895096,	1.080265e-11,	15141.97000002861,	2.503629e-10,	
,	,	,	,	,	,	15142.200000047684,	1.051179e-10,	15142.119999885559,	1.316857e-09,	15142.349999904633,	2.08574e-12,	15142.269999980927,	2.599653e-10,	15142.049999952316,	1.815898e-08,	15142.420000076294,	1.070236e-11,	15142.539999961853,	2.509003e-10,	
,	,	,	,	,	,	15142.759999990463,	1.04072e-10,	15142.69000005722,	1.3169e-09,	15142.91000008583,	2.09177e-12,	15142.83999991417,	2.570651e-10,	15142.609999895096,	1.814098e-08,	15142.980000019073,	1.071135e-11,	15143.099999904633,	2.508138e-10,	
,	,	,	,	,	,	15143.319999933243,	1.044582e-10,	15143.25,	1.316491e-09,	15143.47000002861,	2.051989e-12,	15143.400000095367,	2.580136e-10,	15143.170000076294,	1.814637e-08,	15143.549999952316,	1.066051e-11,	15143.66000008583,	2.517196e-10,	
,	,	,	,	,	,	15143.890000104904,	1.04273e-10,	15143.80999994278,	1.31899e-09,	15144.02999997139,	2.122398e-12,	15143.960000038147,	2.556037e-10,	15143.740000009537,	1.815251e-08,	15144.109999895096,	1.07484e-11,	15144.22000002861,	2.507183e-10,	
,	,	,	,	,	,	15144.450000047684,	1.04494e-10,	15144.369999885559,	1.321358e-09,	15144.599999904633,	2.063069e-12,	15144.519999980927,	2.554698e-10,	15144.299999952316,	1.818366e-08,	15144.670000076294,	1.075209e-11,	15144.789999961853,	2.514866e-10,	
,	,	,	,	,	,	15145.009999990463,	1.039575e-10,	15144.94000005722,	1.313705e-09,	15145.16000008583,	2.023077e-12,	15145.08999991417,	2.543158e-10,	15144.859999895096,	1.819504e-08,	15145.230000019073,	1.070237e-11,	15145.349999904633,	2.525759e-10,	
,	,	,	,	,	,	15145.569999933243,	1.051735e-10,	15145.5,	1.317882e-09,	15145.72000002861,	2.149568e-12,	15145.650000095367,	2.535807e-10,	15145.430000066757,	1.817963e-08,	15145.799999952316,	1.071832e-11,	15145.91000008583,	2.505753e-10,	
,	,	,	,	,	,	15146.140000104904,	1.044819e-10,	15146.05999994278,	1.320872e-09,	15146.289999961853,	2.092489e-12,	15146.210000038147,	2.525855e-10,	15145.990000009537,	1.817479e-08,	15146.359999895096,	1.077918e-11,	15146.480000019073,	2.509933e-10,	
,	,	,	,	,	,	15146.700000047684,	1.044891e-10,	15146.630000114441,	1.322915e-09,	15146.849999904633,	2.239543e-12,	15146.769999980927,	2.512621e-10,	15146.549999952316,	1.814717e-08,	15146.920000076294,	1.08875e-11,	15147.039999961853,	2.50811e-10,	
,	,	,	,	,	,	15147.259999990463,	1.048538e-10,	15147.19000005722,	1.314598e-09,	15147.41000008583,	2.096568e-12,	15147.33999991417,	2.506825e-10,	15147.109999895096,	1.818523e-08,	15147.490000009537,	1.08459e-11,	15147.599999904633,	2.516791e-10,	
,	,	,	,	,	,	15147.829999923706,	1.04266e-10,	15147.75,	1.322328e-09,	15147.97000002861,	2.146232e-12,	15147.900000095367,	2.508238e-10,	15147.680000066757,	1.819846e-08,	15148.049999952316,	1.080031e-11,	15148.16000008583,	2.529811e-10,	
,	,	,	,	,	,	15148.390000104904,	1.047556e-10,	15148.30999994278,	1.323914e-09,	15148.539999961853,	1.970549e-12,	15148.460000038147,	2.489212e-10,	15148.240000009537,	1.824543e-08,	15148.609999895096,	1.061036e-11,	15148.730000019073,	2.503409e-10,	
,	,	,	,	,	,	15148.950000047684,	1.04212e-10,	15148.880000114441,	1.317545e-09,	15149.099999904633,	2.109874e-12,	15149.02999997139,	2.481471e-10,	15148.799999952316,	1.814943e-08,	15149.170000076294,	1.061333e-11,	15149.289999961853,	2.533191e-10,	
,	,	,	,	,	,	15149.509999990463,	1.039202e-10,	15149.44000005722,	1.320607e-09,	15149.66000008583,	2.149744e-12,	15149.58999991417,	2.464627e-10,	15149.359999895096,	1.820745e-08,	15149.740000009537,	1.083555e-11,	15149.849999904633,	2.516837e-10,	
,	,	,	,	,	,	15150.079999923706,	1.041906e-10,	15150.0,	1.316772e-09,	15150.22000002861,	2.118985e-12,	15150.150000095367,	2.464756e-10,	15149.930000066757,	1.819151e-08,	15150.299999952316,	1.058277e-11,	15150.420000076294,	2.514524e-10,	
,	,	,	,	,	,	15150.640000104904,	1.043364e-10,	15150.55999994278,	1.318935e-09,	15150.789999961853,	1.957685e-12,	15150.710000038147,	2.461121e-10,	15150.490000009537,	1.816334e-08,	15150.859999895096,	1.066573e-11,	15150.980000019073,	2.525727e-10,	
,	,	,	,	,	,	15151.200000047684,	1.043174e-10,	15151.130000114441,	1.318298e-09,	15151.349999904633,	2.026149e-12,	15151.27999997139,	2.450403e-10,	15151.049999952316,	1.818182e-08,	15151.420000076294,	1.071391e-11,	15151.539999961853,	2.510465e-10,	
,	,	,	,	,	,	15151.759999990463,	1.043556e-10,	15151.69000005722,	1.319823e-09,	15151.91000008583,	2.055129e-12,	15151.83999991417,	2.433609e-10,	15151.609999895096,	1.823791e-08,	15151.990000009537,	1.052408e-11,	15152.099999904633,	2.511044e-10,	
,	,	,	,	,	,	15152.329999923706,	1.039936e-10,	15152.25,	1.30989e-09,	15152.47000002861,	2.099556e-12,	15152.400000095367,	2.432815e-10,	15152.180000066757,	1.814743e-08,	15152.549999952316,	1.054608e-11,	15152.670000076294,	2.515801e-10,	
,	,	,	,	,	,	15152.890000104904,	1.04663e-10,	15152.819999933243,	1.320036e-09,	15153.039999961853,	2.118736e-12,	15152.960000038147,	2.429807e-10,	15152.740000009537,	1.815471e-08,	15153.109999895096,	1.056593e-11,	15153.230000019073,	2.509046e-10,	
,	,	,	,	,	,	15153.450000047684,	1.045112e-10,	15153.380000114441,	1.310111e-09,	15153.599999904633,	2.150388e-12,	15153.52999997139,	2.410894e-10,	15153.299999952316,	1.814859e-08,	15153.670000076294,	1.044717e-11,	15153.789999961853,	2.506564e-10,	
,	,	,	,	,	,	15154.009999990463,	1.042732e-10,	15153.94000005722,	1.30928e-09,	15154.16000008583,	1.950726e-12,	15154.08999991417,	2.399208e-10,	15153.859999895096,	1.814861e-08,	15154.240000009537,	1.069416e-11,	15154.349999904633,	2.510838e-10,	
,	,	,	,	,	,	15154.579999923706,	1.048271e-10,	15154.5,	1.314129e-09,	15154.730000019073,	2.025701e-12,	15154.650000095367,	2.395372e-10,	15154.430000066757,	1.816248e-08,	15154.799999952316,	1.052532e-11,	15154.920000076294,	2.517662e-10,	
,	,	,	,	,	,	15155.140000104904,	1.035758e-10,	15155.05999994278,	1.314821e-09,	15155.289999961853,	2.018332e-12,	15155.210000038147,	2.397784e-10,	15154.990000009537,	1.813658e-08,	15155.359999895096,	1.041465e-11,	15155.480000019073,	2.52425e-10,	
,	,	,	,	,	,	15155.700000047684,	1.041809e-10,	15155.630000114441,	1.314865e-09,	15155.849999904633,	2.003645e-12,	15155.77999997139,	2.392898e-10,	15155.549999952316,	1.81686e-08,	15155.930000066757,	1.06742e-11,	15156.039999961853,	2.512128e-10,	
,	,	,	,	,	,	15156.269999980927,	1.044788e-10,	15156.19000005722,	1.314912e-09,	15156.41000008583,	2.076417e-12,	15156.33999991417,	2.374499e-10,	15156.119999885559,	1.812003e-08,	15156.490000009537,	1.060082e-11,	15156.599999904633,	2.526062e-10,	
,	,	,	,	,	,	15156.829999923706,	1.044456e-10,	15156.75,	1.314778e-09,	15156.980000019073,	2.016885e-12,	15156.900000095367,	2.38464e-10,	15156.680000066757,	1.82077e-08,	15157.049999952316,	1.055251e-11,	15157.170000076294,	2.510218e-10,	
,	,	,	,	,	,	15157.390000104904,	1.039937e-10,	15157.319999933243,	1.317263e-09,	15157.539999961853,	2.014349e-12,	15157.47000002861,	2.372282e-10,	15157.240000009537,	1.813319e-08,	15157.609999895096,	1.032675e-11,	15157.730000019073,	2.51422e-10,	
,	,	,	,	,	,	15157.950000047684,	1.046285e-10,	15157.880000114441,	1.313733e-09,	15158.099999904633,	2.065768e-12,	15158.02999997139,	2.369847e-10,	15157.799999952316,	1.819131e-08,	15158.180000066757,	1.064669e-11,	15158.289999961853,	2.527453e-10,	
,	,	,	,	,	,	15158.519999980927,	1.043376e-10,	15158.44000005722,	1.321627e-09,	15158.670000076294,	2.153906e-12,	15158.58999991417,	2.370436e-10,	15158.369999885559,	1.824034e-08,	15158.740000009537,	1.060168e-11,	15158.849999904633,	2.527681e-10,	
,	,	,	,	,	,	15159.079999923706,	1.047186e-10,	15159.0,	1.32303e-09,	15159.230000019073,	2.020325e-12,	15159.150000095367,	2.371642e-10,	15158.930000066757,	1.823456e-08,	15159.299999952316,	1.049542e-11,	15159.420000076294,	2.538196e-10,	
,	,	,	,	,	,	15159.640000104904,	1.036996e-10,	15159.569999933243,	1.318601e-09,	15159.789999961853,	2.025044e-12,	15159.72000002861,	2.356511e-10,	15159.490000009537,	1.822641e-08,	15159.869999885559,	1.058301e-11,	15159.980000019073,	2.514987e-10,	
,	,	,	,	,	,	15160.200000047684,	1.043904e-10,	15160.130000114441,	1.323574e-09,	15160.349999904633,	2.067237e-12,	15160.27999997139,	2.35341e-10,	15160.05999994278,	1.823755e-08,	15160.430000066757,	1.0476e-11,	15160.539999961853,	2.529038e-10,	
,	,	,	,	,	,	15160.769999980927,	1.046059e-10,	15160.69000005722,	1.323963e-09,	15160.920000076294,	2.042831e-12,	15160.83999991417,	2.351979e-10,	15160.619999885559,	1.827458e-08,	15160.990000009537,	1.03619e-11,	15161.109999895096,	2.544328e-10,	
,	,	,	,	,	,	15161.329999923706,	1.045507e-10,	15161.259999990463,	1.324335e-09,	15161.480000019073,	2.056873e-12,	15161.400000095367,	2.353912e-10,	15161.180000066757,	1.823541e-08,	15161.549999952316,	1.053903e-11,	15161.670000076294,	2.53539e-10,	
,	,	,	,	,	,	15161.890000104904,	1.047922e-10,	15161.819999933243,	1.321094e-09,	15162.039999961853,	2.063856e-12,	15161.97000002861,	2.350141e-10,	15161.740000009537,	1.823514e-08,	15162.119999885559,	1.021621e-11,	15162.230000019073,	2.537763e-10,	
,	,	,	,	,	,	15162.460000038147,	1.04446e-10,	15162.380000114441,	1.32139e-09,	15162.599999904633,	1.998121e-12,	15162.52999997139,	2.340263e-10,	15162.30999994278,	1.819236e-08,	15162.680000066757,	1.036844e-11,	15162.789999961853,	2.524211e-10,	
,	,	,	,	,	,	15163.019999980927,	1.040611e-10,	15162.94000005722,	1.319093e-09,	15163.170000076294,	1.986651e-12,	15163.08999991417,	2.330807e-10,	15162.869999885559,	1.823575e-08,	15163.240000009537,	1.028755e-11,	15163.359999895096,	2.511512e-10,	
,	,	,	,	,	,	15163.579999923706,	1.039711e-10,	15163.509999990463,	1.31713e-09,	15163.730000019073,	1.99776e-12,	15163.66000008583,	2.335302e-10,	15163.430000066757,	1.816935e-08,	15163.799999952316,	1.050459e-11,	15163.920000076294,	2.512471e-10,	
,	,	,	,	,	,	15164.140000104904,	1.046256e-10,	15164.069999933243,	1.321361e-09,	15164.289999961853,	2.12455e-12,	15164.22000002861,	2.340583e-10,	15163.990000009537,	1.825745e-08,	15164.369999885559,	1.038501e-11,	15164.480000019073,	2.523299e-10,	
,	,	,	,	,	,	15164.710000038147,	1.03716e-10,	15164.630000114441,	1.31662e-09,	15164.859999895096,	1.966041e-12,	15164.77999997139,	2.327788e-10,	15164.55999994278,	1.818881e-08,	15164.930000066757,	1.058052e-11,	15165.049999952316,	2.544419e-10,	
,	,	,	,	,	,	15165.269999980927,	1.042874e-10,	15165.19000005722,	1.32271e-09,	15165.420000076294,	2.034661e-12,	15165.33999991417,	2.331129e-10,	15165.119999885559,	1.825245e-08,	15165.490000009537,	1.027026e-11,	15165.609999895096,	2.525931e-10,	
,	,	,	,	,	,	15165.829999923706,	1.043994e-10,	15165.759999990463,	1.314735e-09,	15165.980000019073,	2.059146e-12,	15165.91000008583,	2.329322e-10,	15165.680000066757,	1.822991e-08,	15166.05999994278,	1.036384e-11,	15166.170000076294,	2.52863e-10,	
,	,	,	,	,	,	15166.390000104904,	1.049938e-10,	15166.319999933243,	1.320404e-09,	15166.539999961853,	2.025328e-12,	15166.47000002861,	2.326957e-10,	15166.25,	1.825621e-08,	15166.619999885559,	1.037014e-11,	15166.730000019073,	2.529386e-10,	
,	,	,	,	,	,	15166.960000038147,	1.039059e-10,	15166.880000114441,	1.317296e-09,	15167.109999895096,	2.085733e-12,	15167.02999997139,	2.315687e-10,	15166.80999994278,	1.817713e-08,	15167.180000066757,	1.032846e-11,	15167.299999952316,	2.519611e-10,	
,	,	,	,	,	,	15167.519999980927,	1.043448e-10,	15167.450000047684,	1.3174e-09,	15167.670000076294,	2.115733e-12,	15167.58999991417,	2.308336e-10,	15167.369999885559,	1.821628e-08,	15167.740000009537,	1.034293e-11,	15167.859999895096,	2.519864e-10,	
,	,	,	,	,	,	15168.079999923706,	1.040986e-10,	15168.009999990463,	1.321926e-09,	15168.230000019073,	2.147473e-12,	15168.16000008583,	2.308345e-10,	15167.930000066757,	1.818162e-08,	15168.30999994278,	1.032624e-11,	15168.420000076294,	2.531257e-10,	
,	,	,	,	,	,	15168.650000095367,	1.049096e-10,	15168.569999933243,	1.315598e-09,	15168.789999961853,	1.992872e-12,	15168.72000002861,	2.302517e-10,	15168.5,	1.816254e-08,	15168.869999885559,	1.035826e-11,	15168.980000019073,	2.524673e-10,	
,	,	,	,	,	,	15169.210000038147,	1.038419e-10,	15169.130000114441,	1.314196e-09,	15169.359999895096,	2.208033e-12,	15169.27999997139,	2.299546e-10,	15169.05999994278,	1.81893e-08,	15169.430000066757,	1.046532e-11,	15169.549999952316,	2.527736e-10,	
,	,	,	,	,	,	15169.769999980927,	1.046859e-10,	15169.700000047684,	1.320267e-09,	15169.920000076294,	2.180732e-12,	15169.849999904633,	2.310197e-10,	15169.619999885559,	1.825184e-08,	15169.990000009537,	1.048693e-11,	15170.109999895096,	2.520216e-10,	
,	,	,	,	,	,	15170.329999923706,	1.036936e-10,	15170.259999990463,	1.321268e-09,	15170.480000019073,	2.040031e-12,	15170.41000008583,	2.300873e-10,	15170.180000066757,	1.822456e-08,	15170.55999994278,	1.041186e-11,	15170.670000076294,	2.525762e-10,	
,	,	,	,	,	,	15170.900000095367,	1.046777e-10,	15170.819999933243,	1.316524e-09,	15171.039999961853,	2.090077e-12,	15170.97000002861,	2.307188e-10,	15170.75,	1.82316e-08,	15171.119999885559,	1.018643e-11,	15171.230000019073,	2.52805e-10,	
,	,	,	,	,	,	15171.460000038147,	1.044053e-10,	15171.380000114441,	1.319154e-09,	15171.609999895096,	2.01489e-12,	15171.52999997139,	2.296985e-10,	15171.30999994278,	1.825323e-08,	15171.680000066757,	1.034536e-11,	15171.799999952316,	2.526674e-10,	
,	,	,	,	,	,	15172.019999980927,	1.038203e-10,	15171.950000047684,	1.3115e-09,	15172.170000076294,	1.988441e-12,	15172.08999991417,	2.301881e-10,	15171.869999885559,	1.818544e-08,	15172.240000009537,	1.039843e-11,	15172.359999895096,	2.526361e-10,	
,	,	,	,	,	,	15172.579999923706,	1.03731e-10,	15172.509999990463,	1.311249e-09,	15172.730000019073,	2.087967e-12,	15172.66000008583,	2.299045e-10,	15172.44000005722,	1.816834e-08,	15172.80999994278,	1.036036e-11,	15172.920000076294,	2.520333e-10,	
,	,	,	,	,	,	15173.150000095367,	1.041907e-10,	15173.069999933243,	1.315893e-09,	15173.299999952316,	2.031819e-12,	15173.22000002861,	2.308186e-10,	15173.0,	1.819213e-08,	15173.369999885559,	1.033044e-11,	15173.490000009537,	2.513282e-10,	
,	,	,	,	,	,	15173.710000038147,	1.038424e-10,	15173.630000114441,	1.312679e-09,	15173.859999895096,	2.046866e-12,	15173.77999997139,	2.289405e-10,	15173.55999994278,	1.816674e-08,	15173.930000066757,	1.041881e-11,	15174.049999952316,	2.522164e-10,	
,	,	,	,	,	,	15174.269999980927,	1.040249e-10,	15174.200000047684,	1.314356e-09,	15174.420000076294,	2.123952e-12,	15174.349999904633,	2.299255e-10,	15174.119999885559,	1.814981e-08,	15174.490000009537,	1.002056e-11,	15174.609999895096,	2.525149e-10,	
,	,	,	,	,	,	15174.829999923706,	1.040517e-10,	15174.759999990463,	1.322264e-09,	15174.980000019073,	2.123038e-12,	15174.91000008583,	2.28993e-10,	15174.69000005722,	1.821949e-08,	15175.05999994278,	1.03421e-11,	15175.170000076294,	2.522627e-10,	
,	,	,	,	,	,	15175.400000095367,	1.040693e-10,	15175.319999933243,	1.312762e-09,	15175.549999952316,	2.134871e-12,	15175.47000002861,	2.290588e-10,	15175.25,	1.818099e-08,	15175.619999885559,	1.039674e-11,	15175.740000009537,	2.526266e-10,	
,	,	,	,	,	,	15175.960000038147,	1.039451e-10,	15175.890000104904,	1.313823e-09,	15176.109999895096,	2.119347e-12,	15176.02999997139,	2.287379e-10,	15175.80999994278,	1.81793e-08,	15176.180000066757,	1.025755e-11,	15176.299999952316,	2.535167e-10,	
,	,	,	,	,	,	15176.519999980927,	1.047273e-10,	15176.450000047684,	1.322546e-09,	15176.670000076294,	2.063416e-12,	15176.599999904633,	2.294288e-10,	15176.369999885559,	1.823797e-08,	15176.75,	1.027596e-11,	15176.859999895096,	2.52339e-10,	
,	,	,	,	,	,	15177.08999991417,	1.043287e-10,	15177.009999990463,	1.314806e-09,	15177.230000019073,	2.164508e-12,	15177.16000008583,	2.280349e-10,	15176.94000005722,	1.814186e-08,	15177.30999994278,	1.039094e-11,	15177.420000076294,	2.52485e-10,	
,	,	,	,	,	,	15177.650000095367,	1.041333e-10,	15177.569999933243,	1.320774e-09,	15177.799999952316,	2.083822e-12,	15177.72000002861,	2.290226e-10,	15177.5,	1.8199e-08,	15177.869999885559,	1.015194e-11,	15177.990000009537,	2.517425e-10,	
,	,	,	,	,	,	15178.210000038147,	1.041264e-10,	15178.140000104904,	1.311974e-09,	15178.359999895096,	2.002803e-12,	15178.27999997139,	2.275492e-10,	15178.05999994278,	1.819389e-08,	15178.430000066757,	1.03122e-11,	15178.549999952316,	2.53735e-10,	
,	,	,	,	,	,	15178.769999980927,	1.037082e-10,	15178.700000047684,	1.315188e-09,	15178.920000076294,	2.207037e-12,	15178.849999904633,	2.28973e-10,	15178.619999885559,	1.817872e-08,	15179.0,	1.019806e-11,	15179.109999895096,	2.538151e-10,	
,	,	,	,	,	,	15179.33999991417,	1.043344e-10,	15179.259999990463,	1.315832e-09,	15179.490000009537,	2.10987e-12,	15179.41000008583,	2.300312e-10,	15179.19000005722,	1.823472e-08,	15179.55999994278,	1.021052e-11,	15179.680000066757,	2.528771e-10,	
,	,	,	,	,	,	15179.900000095367,	1.049463e-10,	15179.819999933243,	1.323578e-09,	15180.049999952316,	1.976467e-12,	15179.97000002861,	2.285436e-10,	15179.75,	1.820753e-08,	15180.119999885559,	1.046658e-11,	15180.240000009537,	2.533221e-10,	
,	,	,	,	,	,	15180.460000038147,	1.042687e-10,	15180.390000104904,	1.318994e-09,	15180.609999895096,	2.014991e-12,	15180.539999961853,	2.283149e-10,	15180.30999994278,	1.823011e-08,	15180.680000066757,	1.018464e-11,	15180.799999952316,	2.524894e-10,	
,	,	,	,	,	,	15181.019999980927,	1.043885e-10,	15180.950000047684,	1.312571e-09,	15181.170000076294,	2.227313e-12,	15181.099999904633,	2.285672e-10,	15180.880000114441,	1.820185e-08,	15181.25,	1.019896e-11,	15181.359999895096,	2.524692e-10,	
,	,	,	,	,	,	15181.58999991417,	1.035088e-10,	15181.509999990463,	1.316815e-09,	15181.740000009537,	1.964128e-12,	15181.66000008583,	2.277483e-10,	15181.44000005722,	1.81757e-08,	15181.80999994278,	9.973571e-12,	15181.930000066757,	2.522842e-10,	
,	,	,	,	,	,	15182.150000095367,	1.043122e-10,	15182.079999923706,	1.316425e-09,	15182.299999952316,	2.017833e-12,	15182.22000002861,	2.278278e-10,	15182.0,	1.817834e-08,	15182.369999885559,	1.011827e-11,	15182.490000009537,	2.525561e-10,	
,	,	,	,	,	,	15182.710000038147,	1.047052e-10,	15182.640000104904,	1.312491e-09,	15182.859999895096,	2.096e-12,	15182.789999961853,	2.270346e-10,	15182.55999994278,	1.821317e-08,	15182.94000005722,	1.01788e-11,	15183.049999952316,	2.530985e-10,	
,	,	,	,	,	,	15183.27999997139,	1.042666e-10,	15183.200000047684,	1.31618e-09,	15183.420000076294,	2.08583e-12,	15183.349999904633,	2.272481e-10,	15183.130000114441,	1.816974e-08,	15183.5,	1.010872e-11,	15183.609999895096,	2.512795e-10,	
,	,	,	,	,	,	15183.83999991417,	1.042353e-10,	15183.759999990463,	1.316246e-09,	15183.990000009537,	2.010048e-12,	15183.91000008583,	2.279469e-10,	15183.69000005722,	1.81402e-08,	15184.05999994278,	1.014188e-11,	15184.180000066757,	2.534849e-10,	
,	,	,	,	,	,	15184.400000095367,	1.03646e-10,	15184.329999923706,	1.311827e-09,	15184.549999952316,	2.044814e-12,	15184.480000019073,	2.277024e-10,	15184.25,	1.818358e-08,	15184.619999885559,	1.017241e-11,	15184.740000009537,	2.534781e-10,	
,	,	,	,	,	,	15184.960000038147,	1.039423e-10,	15184.890000104904,	1.316868e-09,	15185.109999895096,	1.941732e-12,	15185.039999961853,	2.271975e-10,	15184.819999933243,	1.818435e-08,	15185.19000005722,	9.855055e-12,	15185.299999952316,	2.519755e-10,	
,	,	,	,	,	,	15185.52999997139,	1.045272e-10,	15185.450000047684,	1.316604e-09,	15185.680000066757,	2.078311e-12,	15185.599999904633,	2.281554e-10,	15185.380000114441,	1.820226e-08,	15185.75,	1.012758e-11,	15185.869999885559,	2.512414e-10,	
,	,	,	,	,	,	15186.08999991417,	1.036234e-10,	15186.009999990463,	1.311885e-09,	15186.240000009537,	2.035441e-12,	15186.16000008583,	2.271792e-10,	15185.94000005722,	1.817001e-08,	15186.30999994278,	1.016665e-11,	15186.430000066757,	2.517853e-10,	
,	,	,	,	,	,	15186.650000095367,	1.045785e-10,	15186.579999923706,	1.318411e-09,	15186.799999952316,	1.989385e-12,	15186.730000019073,	2.280759e-10,	15186.5,	1.821712e-08,	15186.880000114441,	1.010253e-11,	15186.990000009537,	2.541153e-10,	
,	,	,	,	,	,	15187.210000038147,	1.036628e-10,	15187.140000104904,	1.311939e-09,	15187.359999895096,	2.126078e-12,	15187.289999961853,	2.28205e-10,	15187.069999933243,	1.815833e-08,	15187.44000005722,	1.005958e-11,	15187.549999952316,	2.533631e-10,	
,	,	,	,	,	,	15187.77999997139,	1.042247e-10,	15187.700000047684,	1.322007e-09,	15187.930000066757,	1.969114e-12,	15187.849999904633,	2.274853e-10,	15187.630000114441,	1.82268e-08,	15188.0,	1.026033e-11,	15188.119999885559,	2.525471e-10,	
